time stamp,severity,code,description
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 18168841-05 don't match with last produced coil = 18168841-06 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 18139541-02 don't match with last produced coil = 18139581-07 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 18120841-03 don't match with last produced coil = 18121061-06 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 20172361-07 don't match with last produced coil = 20000151-06 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 20190181-06 don't match with last produced coil = 20014792-07 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 20094821-07 don't match with last produced coil = 20095021-03 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 20181401-05 don't match with last produced coil = 20006452-03 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 20015751-08 don't match with last produced coil = 20191242-06 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 20194761-06 don't match with last produced coil = 20018992-07 - invalid record
2022-04-05 15:15:32,WARNING,00300,Last listed coil = 20096281-01 don't match with last produced coil = 20096281-02 - invalid record
2022-04-05 15:15:32,WARNING,00300,Last listed coil = 20180662-06 don't match with last produced coil = 20005631-08 - invalid record
2022-04-05 15:15:32,WARNING,00300,Last listed coil = 20194761-06 don't match with last produced coil = 20018992-07 - invalid record
2022-04-05 15:15:32,WARNING,00300,Last listed coil = 21002562-06 don't match with last produced coil = 21002531-06 - invalid record
2022-04-05 15:15:32,WARNING,00300,Last listed coil = 21009411-03 don't match with last produced coil = 21009851-05 - invalid record
2022-04-05 15:15:32,WARNING,00300,Last listed coil = 21002761-03 don't match with last produced coil = 21002952-05 - invalid record
2022-04-05 15:15:32,WARNING,00300,Last listed coil = 21001401-01 don't match with last produced coil = 21001461-02 - invalid record
